draft_group_id,game_id
82820,5896620
82820,5897238
82820,5897292
82820,5897430
82820,5897820
82820,5898996
82820,5899590
82820,5899818
82820,5900058
82820,5900352
83021,5896620
83021,5897238
83021,5897292
83021,5897430
83021,5897820
83021,5898996
83021,5899590
83021,5899818
83021,5900058
83021,5900352
83022,5896620
83022,5897238
83022,5897292
83022,5897430
83022,5897820
83022,5898996
83022,5899590
83022,5899818
83022,5900058
83022,5900352
83023,5897430
83024,5897238
83024,5900352
83025,5897238
83026,5897292
83026,5899818
83027,5899818
83028,5898996
83028,5900058
83029,5898996
83029,5900058
83030,5898996
83031,5898996
83032,5898997
83033,5899001
