draft_group_id,game_id
121592,6044299
121592,6044437
121592,6046033
121592,6048079
121592,6048931
121592,6049639
121592,6049903
121746,6045049
121746,6048571
121747,6045049
121747,6048571
121748,6045049
121748,6048571
121749,6045049
121750,6048571
121751,6044299
121751,6044437
121751,6046033
121751,6048079
121751,6048931
121751,6049639
121751,6049903
121752,6044299
121752,6044437
121752,6046033
121752,6048079
121752,6048931
121752,6049639
121752,6049903
121753,6044299
121753,6044437
121753,6046033
121753,6048079
121753,6048931
121753,6049639
121753,6049903
121754,6048079
121755,6044299
121755,6046033
121755,6049903
121756,6044299
121757,6048931
121757,6049639
121758,6048931
121759,6047299
121759,6047755
121760,6047755
121761,6047755
121762,6047756
