draft_group_id,game_id
103963,5955368
103963,5956292
103963,5956898
103963,5957810
103963,5958242
103963,5958980
103963,5960168
103963,5960930
103963,5961686
103963,5961872
104125,5955368
104125,5956292
104125,5956898
104125,5957810
104125,5958242
104125,5958980
104125,5960168
104125,5960930
104125,5961686
104125,5961872
104126,5955368
104126,5956292
104126,5956898
104126,5957810
104126,5958242
104126,5958980
104126,5960168
104126,5960930
104126,5961686
104126,5961872
104127,5957810
104128,5955368
104129,5956898
104129,5960168
104129,5960930
104129,5961686
104129,5961872
104130,5960930
104131,5958242
104132,5958440
104133,5958440
104133,5958920
104134,5958440
104134,5958920
104135,5958920
104136,5958920
104137,5958921
104138,5958925
