draft_group_id,game_id
137504,6129210
137504,6131604
137504,6132204
137504,6132984
137504,6133398
137504,6133554
137504,6134028
137527,6129210
137527,6131604
137527,6132204
137527,6132984
137527,6133398
137527,6133554
137527,6134028
137528,6129210
137528,6131604
137528,6132204
137528,6132984
137528,6133398
137528,6133554
137528,6134028
137529,6129210
137529,6131604
137529,6132204
137529,6132984
137529,6133398
137529,6133554
137529,6134028
137530,6129210
137531,6132984
137532,6133398
137532,6133554
137532,6134028
137533,6129912
137534,6129912
137534,6131250
137535,6129912
137535,6131250
137536,6129912
137536,6131250
137537,6131250
137538,6131250
137539,6131251
