draft_group_id,game_id
144784,6128736
144784,6129936
144784,6130794
144784,6132018
144784,6164244
144785,6128736
144785,6129936
144785,6130794
144785,6132018
144785,6164244
144786,6128736
144786,6129936
144786,6130794
144786,6132018
144786,6164244
144787,6128736
144787,6129936
144787,6130794
144787,6132018
144787,6164244
144788,6129936
144789,6128736
144790,6130794
144790,6132018
144790,6164244
144791,6132018
144792,6131328
144792,6132684
144793,6131328
144793,6132684
144794,6131328
144795,6131328
144796,6131329
