draft_group_id,game_id
116408,6043183
116408,6043639
116408,6044107
116408,6044113
116408,6044479
116408,6045565
116408,6046369
116408,6046603
116409,6043183
116409,6043639
116409,6044107
116409,6044113
116409,6044479
116409,6045565
116409,6046369
116409,6046603
116410,6043183
116410,6043639
116410,6044107
116410,6044113
116410,6044479
116410,6045565
116410,6046369
116410,6046603
116411,6043183
116411,6043639
116411,6044107
116411,6044113
116411,6044479
116411,6045565
116411,6046369
116411,6046603
116412,6044479
116413,6043639
116413,6044113
116413,6046369
116413,6046603
116414,6046369
116415,6044851
116415,6047749
116415,6049237
116415,6049585
116416,6049237
116417,6045229
116417,6047515
116417,6048619
116419,6047515
116420,6047515
116421,6047516
