draft_group_id,game_id
95825,5955002
95825,5956202
95825,5956322
95825,5958356
95825,5958578
95825,5959154
95825,5959478
95825,5960708
95825,5960966
95825,5961914
95826,5955002
95826,5956202
95826,5956322
95826,5958356
95826,5958578
95826,5959154
95826,5959478
95826,5960708
95826,5960966
95826,5961914
95827,5955002
95827,5956202
95827,5956322
95827,5958356
95827,5958578
95827,5959154
95827,5959478
95827,5960708
95827,5960966
95827,5961914
95828,5958356
95829,5956322
95829,5959478
95830,5959478
95831,5955002
95831,5960708
95832,5955002
95833,5956202
95834,5956202
95834,5959154
95834,5960966
95835,5956202
95835,5959154
95835,5960966
95836,5959154
95837,5959154
95838,5959155
95839,5959159
