draft_group_id,game_id
144950,6129414
144950,6129588
144950,6130812
144950,6131346
144950,6131580
144950,6134082
144951,6129414
144951,6129588
144951,6130812
144951,6131346
144951,6131580
144951,6134082
144952,6129414
144952,6129588
144952,6130812
144952,6131346
144952,6131580
144952,6134082
144953,6129414
144953,6129588
144953,6130812
144953,6131346
144953,6131580
144953,6134082
144954,6130812
144955,6134082
144956,6131346
144956,6131580
144957,6131346
144957,6131580
144958,6131346
144959,6131346
144960,6131347
