draft_group_id,game_id
145417,6128400
145417,6129018
145417,6130014
145417,6132174
145417,6132594
145417,6133368
145417,6133806
145418,6128400
145418,6129018
145418,6130014
145418,6132174
145418,6132594
145418,6133368
145418,6133806
145419,6128400
145419,6129018
145419,6130014
145419,6132174
145419,6132594
145419,6133368
145419,6133806
145420,6128400
145420,6129018
145420,6130014
145420,6132174
145420,6132594
145420,6133368
145420,6133806
145421,6133806
145422,6130542
145422,6130572
145422,6131412
145422,6131610
145422,6132144
145422,6132714
145422,6133944
145422,6134100
145423,6130542
145423,6130572
145423,6131412
145423,6131610
145423,6132144
145423,6132714
145423,6133944
145423,6134100
145424,6130572
145425,6130572
145426,6130573
