draft_group_id,game_id
96129,5955896
96129,5956412
96129,5958416
96129,5959622
96129,5960732
96129,5960984
96129,5961020
96129,5961920
96130,5955896
96130,5956412
96130,5958416
96130,5959622
96130,5960732
96130,5960984
96130,5961020
96130,5961920
96131,5955896
96131,5956412
96131,5958416
96131,5959622
96131,5960732
96131,5960984
96131,5961020
96131,5961920
96132,5958416
96134,5956412
96134,5959622
96134,5960732
96134,5960984
96134,5961020
96135,5960984
96136,5960984
96137,5960985
96138,5960989
96332,5956412
