draft_group_id,game_id
116355,6043861
116356,6043861
116357,6045445
116357,6046093
116357,6046591
116357,6047917
116357,6048829
116358,6045445
116358,6046093
116358,6046591
116358,6047917
116358,6048829
116359,6045445
116359,6046093
116359,6046591
116359,6047917
116359,6048829
116360,6045445
116360,6046093
116360,6046591
116360,6047917
116360,6048829
116361,6048829
116362,6046093
116362,6046591
116362,6047917
116364,6045223
116364,6047503
116364,6048583
116365,6045223
116365,6047503
116365,6048583
116366,6047503
116367,6047503
116368,6047504
116392,6044095
