draft_group_id,game_id
115405,6043159
115405,6044659
115405,6045379
115405,6045529
115405,6046333
115405,6046567
115405,6047485
115405,6047599
115405,6047623
115405,6048769
115574,6043159
115574,6044659
115574,6045379
115574,6045529
115574,6046333
115574,6046567
115574,6047485
115574,6047599
115574,6047623
115574,6048769
115575,6043159
115575,6044659
115575,6045379
115575,6045529
115575,6046333
115575,6046567
115575,6047485
115575,6047599
115575,6047623
115575,6048769
115576,6043159
115576,6044659
115576,6045379
115576,6045529
115576,6046333
115576,6046567
115576,6047485
115576,6047599
115576,6047623
115576,6048769
115577,6045529
115578,6043159
115578,6045379
115578,6046333
115578,6048769
115579,6048769
115581,6046567
115581,6047623
115582,6047623
115583,6044659
115584,6047485
115584,6047599
115585,6047485
115585,6047599
115586,6047485
115587,6047485
