draft_group_id,game_id
145364,6130002
145364,6130008
145364,6130554
145364,6130848
145364,6131382
145364,6131400
145364,6132126
145365,6130002
145365,6130008
145365,6130554
145365,6130848
145365,6131382
145365,6131400
145365,6132126
145366,6130002
145366,6130008
145366,6130554
145366,6130848
145366,6131382
145366,6131400
145366,6132126
145367,6130002
145367,6130008
145367,6130554
145367,6130848
145367,6131382
145367,6131400
145367,6132126
145368,6130008
145369,6130554
145369,6131382
145370,6131400
145370,6132126
145371,6130554
145372,6131400
145372,6132126
145373,6131400
145374,6131400
145375,6131401
