draft_group_id,game_id
136408,6127080
136408,6127086
136408,6127092
136408,6127104
136408,6127116
136408,6127134
136408,6127140
136408,6127152
136409,6127080
136409,6127086
136409,6127092
136409,6127104
136409,6127116
136409,6127134
136409,6127140
136409,6127152
136410,6127080
136410,6127086
136410,6127092
136410,6127104
136410,6127116
136410,6127134
136410,6127140
136410,6127152
136411,6127080
136411,6127086
136411,6127092
136411,6127104
136411,6127116
136411,6127134
136411,6127140
136411,6127152
136412,6127086
136413,6127092
136413,6127104
136414,6127104
136415,6127116
136416,6127140
136417,6127134
136417,6127140
136417,6127152
136418,6127134
136418,6127140
136418,6127152
136419,6127152
136420,6127152
136421,6127153
