draft_group_id,game_id
143828,6134046
143829,6134046
143830,6128910
143830,6129918
143830,6133134
143832,6128910
143832,6129918
143832,6133134
143833,6128910
143833,6129918
143833,6133134
143834,6129918
143835,6131028
143835,6132516
143835,6133656
143836,6131028
143836,6132516
143836,6133656
143837,6131028
143837,6132516
143837,6133656
143838,6131028
143838,6132516
143838,6133656
143839,6132516
143840,6133656
143841,6131028
143841,6133656
143842,6131028
143842,6133656
143843,6131028
143844,6131028
143845,6131029
