draft_group_id,game_id
96862,5956424
96862,5956430
96862,5959520
96862,5959652
96862,5959658
96862,5960216
96862,5960228
96862,5960996
96862,5961056
96863,5956424
96863,5956430
96863,5959520
96863,5959652
96863,5959658
96863,5960216
96863,5960228
96863,5960996
96863,5961056
96864,5956424
96864,5956430
96864,5959520
96864,5959652
96864,5959658
96864,5960216
96864,5960228
96864,5960996
96864,5961056
96865,5959658
96866,5960228
96867,5956430
96867,5959520
96867,5959652
96867,5960996
96867,5961056
96868,5960996
96869,5960996
96870,5960997
96871,5961001
96940,5956424
96940,5960216
96940,5960228
