draft_group_id,game_id
124274,6043795
124274,6044551
124274,6045415
124274,6047401
124274,6048397
124274,6048871
124275,6043795
124275,6044551
124275,6045415
124275,6047401
124275,6048397
124275,6048871
124276,6043795
124276,6044551
124276,6045415
124276,6047401
124276,6048397
124276,6048871
124277,6043795
124277,6044551
124277,6045415
124277,6047401
124277,6048397
124277,6048871
124278,6048397
124279,6043795
124279,6048871
124280,6048871
124281,6045415
124282,6047425
124282,6049063
124283,6047425
124283,6049063
124284,6049063
124285,6049063
124286,6049064
