draft_group_id,game_id
139977,6129126
139977,6130842
139977,6130944
139977,6131838
139977,6133590
139977,6134142
140165,6129120
140165,6132720
140166,6129120
140166,6132720
140167,6132720
140168,6128730
140168,6131424
140169,6128730
140169,6131424
140171,6129126
140171,6130842
140171,6130944
140171,6131838
140171,6133590
140171,6134142
140172,6129126
140172,6130842
140172,6130944
140172,6131838
140172,6133590
140172,6134142
140173,6129126
140173,6130842
140173,6130944
140173,6131838
140173,6133590
140173,6134142
140174,6133590
140175,6130944
140175,6131838
140176,6129126
140176,6130842
140177,6129126
140177,6130842
140178,6130842
140179,6130842
140180,6130843
