draft_group_id,game_id
122508,6043303
122508,6044491
122508,6045013
122508,6045799
122508,6047317
122508,6049267
122508,6049693
122513,6043303
122513,6044491
122513,6045013
122513,6045799
122513,6047317
122513,6049267
122513,6049693
122514,6043303
122514,6044491
122514,6045013
122514,6045799
122514,6047317
122514,6049267
122514,6049693
122515,6043303
122515,6044491
122515,6045013
122515,6045799
122515,6047317
122515,6049267
122515,6049693
122516,6047317
122517,6043303
122518,6049693
122519,6045013
122519,6047323
122520,6045013
122520,6047323
122521,6047323
122522,6047323
122523,6047324
