draft_group_id,game_id
83019,5895204
83019,5895408
83019,5895762
83019,5896458
83019,5897262
83019,5898228
83019,5900358
83019,5900754
83019,5903947
83066,5895204
83066,5895408
83066,5895762
83066,5896458
83066,5897262
83066,5898228
83066,5900358
83066,5900754
83066,5903947
83067,5895204
83067,5895408
83067,5895762
83067,5896458
83067,5897262
83067,5898228
83067,5900358
83067,5900754
83067,5903947
83068,5895408
83069,5895204
83069,5895762
83069,5896458
83070,5895204
83071,5897262
83071,5898228
83071,5900358
83071,5903947
83072,5903947
83073,5903947
83074,5903948
83075,5903952
