draft_group_id,game_id
122379,6044473
122379,6044689
122379,6045085
122379,6045847
122379,6046597
122379,6048151
122380,6044473
122380,6044689
122380,6045085
122380,6045847
122380,6046597
122380,6048151
122381,6044473
122381,6044689
122381,6045085
122381,6045847
122381,6046597
122381,6048151
122382,6044473
122382,6044689
122382,6045085
122382,6045847
122382,6046597
122382,6048151
122383,6044689
122384,6045847
122385,6045085
122385,6046597
122386,6046597
122387,6046843
122388,6044983
122388,6046843
122388,6047311
122389,6044983
122389,6046843
122389,6047311
122390,6047311
122391,6047311
122392,6047312
