draft_group_id,game_id
136725,6127734
136725,6129060
136725,6129780
136725,6130200
136725,6130722
136725,6131550
136725,6132456
136725,6132960
136726,6127734
136726,6129060
136726,6129780
136726,6130200
136726,6130722
136726,6131550
136726,6132456
136726,6132960
136727,6127734
136727,6129060
136727,6129780
136727,6130200
136727,6130722
136727,6131550
136727,6132456
136727,6132960
136728,6127734
136728,6129060
136728,6129780
136728,6130200
136728,6130722
136728,6131550
136728,6132456
136728,6132960
136730,6129060
136731,6127734
136731,6132960
136732,6132960
136733,6129780
136733,6132456
136734,6130722
136735,6130620
136735,6131220
136735,6132270
136736,6130620
136736,6131220
136736,6132270
136737,6130620
136737,6131220
136737,6132270
136738,6132270
136739,6132270
136740,6132271
