draft_group_id,game_id
142538,6128148
142538,6128274
142538,6128586
142538,6128856
142538,6129804
142538,6132030
142538,6132936
142538,6133842
142558,6128148
142558,6128274
142558,6128586
142558,6128856
142558,6129804
142558,6132030
142558,6132936
142558,6133842
142559,6128148
142559,6128274
142559,6128586
142559,6128856
142559,6129804
142559,6132030
142559,6132936
142559,6133842
142560,6128148
142560,6128274
142560,6128586
142560,6128856
142560,6129804
142560,6132030
142560,6132936
142560,6133842
142561,6132030
142562,6128274
142562,6128586
142562,6128856
142562,6129804
142563,6129804
142564,6128148
142564,6132936
142564,6133842
142565,6131982
142566,6131520
142566,6132552
142567,6131520
142567,6132552
142568,6131520
142568,6132552
142569,6132552
142570,6132552
142571,6132553
