draft_group_id,game_id
98345,5959322
98435,5955062
98435,5956436
98435,5957798
98435,5959322
98435,5959760
98435,5960786
98435,5961080
98435,5961086
98436,5955062
98436,5956436
98436,5957798
98436,5959322
98436,5959760
98436,5960786
98436,5961080
98436,5961086
98437,5955062
98437,5956436
98437,5957798
98437,5959322
98437,5959760
98437,5960786
98437,5961080
98437,5961086
98438,5955062
98439,5959760
98439,5960786
98439,5961086
98440,5961086
98441,5956436
98443,5957798
98443,5959322
98443,5961080
98444,5959322
98445,5959323
98446,5959327
