draft_group_id,game_id
103777,5956976
103778,5956976
103779,5955782
103779,5956262
103779,5956814
103779,5957474
103779,5958884
103779,5960612
103779,5961266
103779,5961860
103780,5955782
103780,5956262
103780,5956814
103780,5957474
103780,5958884
103780,5960612
103780,5961266
103780,5961860
103782,5957474
103783,5956814
103784,5956814
103784,5957498
103784,5960612
103784,5961266
103784,5961860
103785,5957498
103786,5957498
103787,5957499
103788,5957503
103803,5955782
103803,5956262
103803,5956814
103803,5957474
103803,5958884
103803,5960612
103803,5961266
103803,5961860
