draft_group_id,game_id
103070,5955836
103070,5956220
103070,5956778
103070,5959268
103070,5960102
103070,5961848
103303,5960594
103304,5960594
103305,5955836
103305,5956220
103305,5956778
103305,5959268
103305,5960102
103305,5961848
103306,5955836
103306,5956220
103306,5956778
103306,5959268
103306,5960102
103306,5961848
103307,5959268
103308,5955836
103309,5960102
103310,5956220
103310,5956778
103310,5957978
103310,5960102
103310,5961848
103311,5957978
103312,5957978
103313,5957979
103314,5957983
