draft_group_id,game_id
97223,5979397
97223,5979403
97223,5979409
97223,5979415
97223,5979421
97223,5979427
97223,5979433
97223,5979439
97223,5979445
97223,5979451
97223,5979457
97224,5979397
97224,5979403
97224,5979409
97224,5979415
97224,5979421
97224,5979427
97224,5979433
97224,5979439
97224,5979445
97224,5979451
97224,5979457
97225,5979397
97225,5979403
97225,5979409
97225,5979415
97225,5979421
97225,5979427
97225,5979433
97225,5979439
97225,5979445
97225,5979451
97225,5979457
97226,5979397
97227,5979409
97227,5979421
97227,5979427
97228,5979427
97230,5979433
97230,5979439
97231,5979439
97233,5979445
97235,5979451
97235,5979457
97236,5979451
97236,5979457
97238,5979457
97239,5979457
97240,5979458
97241,5979462
