draft_group_id,game_id
121593,6043279
121593,6043729
121593,6043987
121593,6044959
121593,6045331
121593,6045763
121593,6045805
121593,6049201
121593,6049891
121594,6043279
121594,6043729
121594,6043987
121594,6044959
121594,6045331
121594,6045763
121594,6045805
121594,6049201
121594,6049891
121595,6043279
121595,6043729
121595,6043987
121595,6044959
121595,6045331
121595,6045763
121595,6045805
121595,6049201
121595,6049891
121596,6043279
121596,6043729
121596,6043987
121596,6044959
121596,6045331
121596,6045763
121596,6045805
121596,6049201
121596,6049891
121597,6043279
121598,6043729
121598,6045805
121598,6049201
121599,6049891
121600,6044959
121600,6045331
121601,6049633
121602,6047287
121602,6049633
121603,6047287
121603,6049633
121604,6047287
121621,6047287
121622,6047288
121626,6049201
