draft_group_id,game_id
139436,6130758
139437,6130758
139438,6127692
139438,6127968
139438,6128994
139438,6130218
139438,6131196
139438,6133092
139438,6133506
139438,6133686
139439,6127692
139439,6127968
139439,6128994
139439,6130218
139439,6131196
139439,6133092
139439,6133506
139439,6133686
139440,6127692
139440,6127968
139440,6128994
139440,6130218
139440,6131196
139440,6133092
139440,6133506
139440,6133686
139441,6127692
139441,6127968
139441,6128994
139441,6130218
139441,6131196
139441,6133092
139441,6133506
139441,6133686
139442,6128994
139443,6127692
139443,6127968
139443,6130218
139443,6131196
139443,6133092
139443,6133506
139444,6127692
139444,6127968
139444,6130218
139444,6131196
139444,6133092
139444,6133506
139445,6127968
139446,6127968
139447,6127969
