draft_group_id,game_id
103672,5957768
103673,5957444
103673,5960390
103674,5960390
103675,5956244
103675,5956808
103675,5956952
103675,5957444
103675,5957768
103675,5958860
103675,5959280
103675,5959898
103675,5960390
103675,5960648
103676,5956244
103676,5956808
103676,5956952
103676,5957444
103676,5957768
103676,5958860
103676,5959280
103676,5959898
103676,5960390
103676,5960648
103677,5956244
103677,5956808
103677,5956952
103677,5957444
103677,5957768
103677,5958860
103677,5959280
103677,5959898
103677,5960390
103677,5960648
103678,5956808
103678,5959898
103678,5960648
103679,5959898
103680,5956952
103681,5955344
103681,5957480
103682,5955344
103682,5957480
103683,5957480
103684,5957480
103685,5957481
103686,5957485
