draft_group_id,game_id
144063,6128286
144063,6128550
144063,6129876
144063,6129882
144063,6130476
144063,6130734
144063,6132528
144063,6133332
144225,6128286
144225,6128550
144225,6129876
144225,6129882
144225,6130476
144225,6130734
144225,6132528
144225,6133332
144226,6128286
144226,6128550
144226,6129876
144226,6129882
144226,6130476
144226,6130734
144226,6132528
144226,6133332
144227,6128286
144227,6128550
144227,6129876
144227,6129882
144227,6130476
144227,6130734
144227,6132528
144227,6133332
144228,6130734
144229,6128286
144229,6128550
144230,6128286
144231,6129882
144231,6130476
144232,6130476
144233,6131244
144233,6131556
144234,6131244
144234,6131556
144235,6131244
144236,6131244
144237,6131245
