draft_group_id,game_id
136138,6127002
136138,6127008
136138,6127488
136138,6129234
136138,6129744
136138,6130044
136138,6131052
136138,6132168
136138,6133500
136139,6132228
136140,6127002
136140,6127008
136140,6127488
136140,6129234
136140,6129744
136140,6130044
136140,6131052
136140,6132168
136140,6133500
136141,6127002
136141,6127008
136141,6127488
136141,6129234
136141,6129744
136141,6130044
136141,6131052
136141,6132168
136141,6133500
136142,6127002
136142,6127008
136142,6127488
136142,6129234
136142,6129744
136142,6130044
136142,6131052
136142,6132168
136142,6133500
136143,6127002
136144,6127488
136144,6130044
136144,6131052
136144,6133500
136145,6129744
136146,6127008
136146,6129234
136147,6127008
136148,6128760
136148,6132228
136149,6128760
136149,6132228
136150,6132228
136151,6132229
