draft_group_id,game_id
123799,6045103
123799,6046453
123799,6046963
123799,6047377
123799,6048271
123799,6048853
123799,6049021
123799,6049459
123799,6049951
123799,6087752
123858,6045103
123858,6046453
123858,6046963
123858,6047377
123858,6048271
123858,6048853
123858,6049021
123858,6049459
123858,6049951
123858,6087752
123859,6045103
123859,6046453
123859,6046963
123859,6047377
123859,6048271
123859,6048853
123859,6049021
123859,6049459
123859,6049951
123859,6087752
123860,6045103
123860,6046453
123860,6046963
123860,6047377
123860,6048271
123860,6048853
123860,6049021
123860,6049459
123860,6049951
123860,6087752
123861,6049459
123862,6046963
123862,6048853
123862,6049951
123863,6049951
123864,6045103
123865,6046453
123866,6046453
123866,6047377
123866,6048271
123866,6049021
123866,6087752
123867,6046453
123867,6047377
123867,6048271
123867,6049021
123867,6087752
123868,6087752
123869,6087752
123870,6087753
