draft_group_id,game_id
137781,6128028
137781,6128472
137781,6131616
137781,6132558
137781,6132774
137781,6132996
137781,6133584
137782,6128028
137782,6128472
137782,6131616
137782,6132558
137782,6132774
137782,6132996
137782,6133584
137783,6128028
137783,6128472
137783,6131616
137783,6132558
137783,6132774
137783,6132996
137783,6133584
137784,6128028
137784,6128472
137784,6131616
137784,6132558
137784,6132774
137784,6132996
137784,6133584
137785,6128472
137786,6128028
137786,6132996
137787,6132558
137787,6132774
137787,6133584
137788,6131748
137789,6128880
137789,6130668
137789,6131748
137790,6128880
137790,6130668
137790,6131748
137791,6128880
137792,6128880
137793,6128881
