draft_group_id,game_id
144761,6128592
144761,6129924
144761,6130500
144761,6130518
144761,6133152
144761,6133344
144762,6128592
144762,6129924
144762,6130500
144762,6130518
144762,6133152
144762,6133344
144763,6128592
144763,6129924
144763,6130500
144763,6130518
144763,6133152
144763,6133344
144764,6128592
144764,6129924
144764,6130500
144764,6130518
144764,6133152
144764,6133344
144765,6133344
144766,6128592
144767,6130518
144767,6133152
144768,6129924
144768,6130500
144769,6134076
144770,6132678
144770,6134076
144771,6132678
144771,6134076
144772,6132678
144773,6132678
144774,6132679
