draft_group_id,game_id
100553,5958734
100837,5955200
100837,5955644
100837,5955776
100837,5956598
100837,5957762
100837,5958734
100837,5960084
100837,5961560
100837,5961800
100838,5955200
100838,5955644
100838,5955776
100838,5956598
100838,5957762
100838,5958734
100838,5960084
100838,5961560
100838,5961800
100839,5955200
100839,5955644
100839,5955776
100839,5956598
100839,5957762
100839,5958734
100839,5960084
100839,5961560
100839,5961800
100840,5955644
100840,5955776
100841,5955644
100842,5956598
100842,5961560
100842,5961800
100843,5961560
100844,5957762
100845,5955200
100845,5958524
100846,5958524
100847,5958524
100848,5958525
100849,5958529
