draft_group_id,game_id
99916,5956076
99916,5956874
99916,5957492
99916,5959502
99916,5960312
99916,5960444
99916,5961272
99917,5956076
99917,5956874
99917,5957492
99917,5959502
99917,5960312
99917,5960444
99917,5961272
99918,5956076
99918,5956874
99918,5957492
99918,5959502
99918,5960312
99918,5960444
99918,5961272
99919,5957492
99920,5956874
99920,5960312
99920,5960444
99921,5960444
99922,5961272
99923,5959502
99923,5961272
99924,5959502
99924,5961272
99925,5959502
99926,5959502
99927,5959503
99928,5959507
