draft_group_id,game_id
99381,5955134
99381,5955158
99381,5955578
99381,5955662
99381,5959454
99381,5960012
99381,5960288
99381,5960816
99381,5961992
99392,5955134
99392,5955158
99392,5955578
99392,5955662
99392,5959454
99392,5960012
99392,5960288
99392,5960816
99392,5961992
99393,5955134
99393,5955158
99393,5955578
99393,5955662
99393,5959454
99393,5960012
99393,5960288
99393,5960816
99393,5961992
99394,5961992
99395,5955134
99395,5955578
99395,5955662
99395,5960012
99395,5960288
99396,5960012
99397,5959454
99397,5960816
99398,5959454
99399,5955158
99399,5957834
99400,5955158
99400,5957834
99401,5957834
99402,5957834
99403,5957835
99404,5957839
