draft_group_id,game_id
118736,6066685
118736,6066691
118736,6066697
118736,6066703
118736,6066709
118736,6066715
118737,6066685
118737,6066691
118737,6066697
118737,6066703
118737,6066709
118737,6066715
118738,6066685
118738,6066691
118738,6066697
118738,6066703
118738,6066709
118738,6066715
118740,6066685
118740,6066691
118740,6066697
118740,6066703
118740,6066709
118740,6066715
118742,6066685
118743,6066697
118743,6066703
118744,6066703
118745,6066709
118745,6066715
118746,6066715
118747,6066715
118748,6066716
