draft_group_id,game_id
100615,5956586
100615,5957126
100615,5957594
100615,5958284
100615,5959160
100615,5960516
100615,5961548
100616,5956586
100616,5957126
100616,5957594
100616,5958284
100616,5959160
100616,5960516
100616,5961548
100617,5956586
100617,5957126
100617,5957594
100617,5958284
100617,5959160
100617,5960516
100617,5961548
100618,5957594
100619,5957126
100619,5960516
100620,5960516
100621,5956586
100621,5961548
100622,5961548
100623,5958284
100624,5957870
100624,5959526
100625,5957870
100625,5959526
100626,5959526
100627,5959526
100628,5959527
100629,5959531
