draft_group_id,game_id
143880,6127596
143880,6129276
143880,6129798
143880,6133146
143880,6133680
143880,6133866
143881,6127596
143881,6129276
143881,6129798
143881,6133146
143881,6133680
143881,6133866
143882,6127596
143882,6129276
143882,6129798
143882,6133146
143882,6133680
143882,6133866
143883,6127596
143883,6129276
143883,6129798
143883,6133146
143883,6133680
143883,6133866
143884,6129798
143885,6133680
143886,6133146
143886,6133866
143887,6133146
143888,6131058
143888,6131232
143889,6131058
143889,6131232
143890,6131232
143891,6131232
143892,6131233
