draft_group_id,game_id
144069,6127608
144069,6128262
144069,6129318
144069,6130488
144069,6133320
144069,6133890
144070,6127608
144070,6128262
144070,6129318
144070,6130488
144070,6133320
144070,6133890
144071,6127608
144071,6128262
144071,6129318
144071,6130488
144071,6133320
144071,6133890
144072,6127608
144072,6128262
144072,6129318
144072,6130488
144072,6133320
144072,6133890
144073,6129318
144074,6128262
144074,6130488
144074,6133320
144074,6133890
144075,6130488
144076,6129846
144076,6131076
144078,6129846
144078,6131076
144079,6131076
144080,6131076
144081,6131077
