draft_group_id,game_id
144438,6128358
144438,6129900
144438,6129966
144438,6130752
144438,6132120
144438,6132546
144438,6133098
144438,6133914
144439,6128358
144439,6129900
144439,6129966
144439,6130752
144439,6132120
144439,6132546
144439,6133098
144439,6133914
144440,6128358
144440,6129900
144440,6129966
144440,6130752
144440,6132120
144440,6132546
144440,6133098
144440,6133914
144441,6128358
144441,6129900
144441,6129966
144441,6130752
144441,6132120
144441,6132546
144441,6133098
144441,6133914
144442,6130752
144443,6128358
144443,6129966
144444,6133098
144445,6129900
144445,6133914
144446,6133914
144447,6129516
144447,6131274
144447,6131298
144447,6131562
144448,6129516
144448,6131274
144448,6131298
144448,6131562
144449,6131274
144450,6131274
144451,6131275
