draft_group_id,game_id
140610,6127818
140610,6129222
140610,6129618
140610,6130902
140610,6131010
140610,6131544
140610,6132348
140776,6127818
140776,6129222
140776,6129618
140776,6130902
140776,6131010
140776,6131544
140776,6132348
140777,6127818
140777,6129222
140777,6129618
140777,6130902
140777,6131010
140777,6131544
140777,6132348
140778,6132348
140779,6127818
140779,6131544
140780,6131544
140781,6129618
140782,6129222
140782,6130902
140782,6131010
140783,6129222
140783,6130902
140783,6131010
140785,6131010
140787,6131011
