draft_group_id,game_id
122976,6043315
122976,6044359
122976,6046633
122976,6047347
122976,6048283
122976,6049489
122976,6049927
122977,6043315
122977,6044359
122977,6046633
122977,6047347
122977,6048283
122977,6049489
122977,6049927
122978,6043315
122978,6044359
122978,6046633
122978,6047347
122978,6048283
122978,6049489
122978,6049927
122979,6043315
122979,6044359
122979,6046633
122979,6047347
122979,6048283
122979,6049489
122979,6049927
122980,6047347
122981,6043315
122981,6049489
122982,6049489
122983,6044359
122983,6049927
122984,6046633
122985,6048991
122986,6048643
122986,6048991
122987,6048643
122987,6048991
122988,6048643
122989,6048643
122990,6048644
