draft_group_id,game_id
137385,6128454
137385,6129186
137385,6130260
137385,6132198
137385,6132954
137385,6133386
137385,6133542
137386,6128454
137386,6129186
137386,6130260
137386,6132198
137386,6132954
137386,6133386
137386,6133542
137387,6128454
137387,6129186
137387,6130260
137387,6132198
137387,6132954
137387,6133386
137387,6133542
137388,6128454
137388,6129186
137388,6130260
137388,6132198
137388,6132954
137388,6133386
137388,6133542
137389,6129186
137390,6128454
137390,6132954
137391,6132954
137392,6130782
137392,6133386
137392,6133542
137393,6130782
137393,6133386
137393,6133542
137394,6130782
137395,6130782
137396,6130783
