draft_group_id,game_id
122697,6045097
122697,6048223
122697,6048601
122697,6048859
122697,6048961
122698,6045097
122698,6048223
122698,6048601
122698,6048859
122698,6048961
122699,6045097
122699,6048223
122699,6048601
122699,6048859
122699,6048961
122700,6045097
122700,6048223
122700,6048601
122700,6048859
122700,6048961
122701,6048223
122702,6048859
122704,6048601
122704,6048961
122705,6048601
122705,6048961
122706,6048601
122707,6048601
122708,6048602
122754,6045097
122755,6045097
122755,6048859
