draft_group_id,game_id
118711,6066607
118711,6066613
118711,6066619
118711,6066625
118711,6066631
118711,6066637
118712,6066607
118712,6066613
118712,6066619
118712,6066625
118712,6066631
118712,6066637
118713,6066607
118713,6066613
118713,6066619
118713,6066625
118713,6066631
118713,6066637
118714,6066607
118714,6066613
118714,6066619
118714,6066625
118714,6066631
118714,6066637
118715,6066613
118716,6066619
118716,6066625
118716,6066631
118717,6066631
118718,6066637
118719,6066643
118719,6066649
118720,6066643
118720,6066649
118721,6066649
118722,6066649
118723,6066650
