draft_group_id,game_id
123207,6043321
123207,6043555
123207,6043771
123207,6048325
123207,6048649
123207,6048781
123208,6043321
123208,6043555
123208,6043771
123208,6048325
123208,6048649
123208,6048781
123209,6043321
123209,6043555
123209,6043771
123209,6048325
123209,6048649
123209,6048781
123210,6043321
123210,6043555
123210,6043771
123210,6048325
123210,6048649
123210,6048781
123211,6048325
123212,6043321
123212,6043555
123212,6043771
123213,6043555
123214,6048649
123214,6048781
123215,6048649
123216,6048649
123217,6048650
