draft_group_id,game_id
120512,6043495
120512,6044263
120512,6045001
120512,6046621
120512,6048403
120512,6048523
120512,6049669
120513,6043495
120513,6044263
120513,6045001
120513,6046621
120513,6048403
120513,6048523
120513,6049669
120514,6043495
120514,6044263
120514,6045001
120514,6046621
120514,6048403
120514,6048523
120514,6049669
120515,6043495
120515,6044263
120515,6045001
120515,6046621
120515,6048403
120515,6048523
120515,6049669
120516,6043495
120517,6049669
120518,6044263
120518,6046621
120518,6048403
120518,6048523
120519,6045001
120520,6046477
120521,6046477
120521,6048517
120522,6046477
120522,6048517
120523,6048517
120524,6048517
120525,6048518
