draft_group_id,game_id
145403,6127662
145403,6128340
145403,6128388
145403,6128628
145403,6129444
145403,6130560
145403,6132162
145403,6133242
145403,6133776
145404,6127662
145404,6128340
145404,6128388
145404,6128628
145404,6129444
145404,6130560
145404,6132162
145404,6133242
145404,6133776
145405,6127662
145405,6128340
145405,6128388
145405,6128628
145405,6129444
145405,6130560
145405,6132162
145405,6133242
145405,6133776
145406,6127662
145406,6128340
145406,6128388
145406,6128628
145406,6129444
145406,6130560
145406,6132162
145406,6133242
145406,6133776
145407,6128628
145408,6128388
145408,6132162
145408,6133776
145409,6128340
145409,6130560
145409,6133242
145410,6129960
145410,6131388
145410,6132114
145411,6132114
145412,6131142
145412,6131598
145412,6132708
145413,6131142
145413,6131598
145413,6132708
145414,6132708
145415,6132708
145416,6132709
