draft_group_id,game_id
103069,5955326
103069,5955758
103069,5955848
103069,5956784
103069,5956910
103069,5960108
103069,5960378
103069,5960606
103069,5961854
103378,5955326
103378,5955758
103378,5955848
103378,5956784
103378,5956910
103378,5960108
103378,5960378
103378,5960606
103378,5961854
103379,5955326
103379,5955758
103379,5955848
103379,5956784
103379,5956910
103379,5960108
103379,5960378
103379,5960606
103379,5961854
103380,5960378
103381,5955758
103381,5955848
103381,5960606
103382,5955848
103383,5956784
103383,5960108
103383,5961854
103384,5956784
103385,5955326
103385,5956910
103386,5955326
103387,5957426
103388,5957426
103388,5958890
103389,5957426
103389,5958890
103390,5958890
103391,5958890
103392,5958891
103393,5958895
