draft_group_id,game_id
123314,6043333
123314,6043567
123314,6043777
123314,6044365
123314,6045943
123314,6046123
123314,6046657
123314,6046909
123314,6046951
123314,6049741
123400,6043333
123400,6043567
123400,6043777
123400,6044365
123400,6045943
123400,6046123
123400,6046657
123400,6046909
123400,6046951
123400,6049741
123401,6043333
123401,6043567
123401,6043777
123401,6044365
123401,6045943
123401,6046123
123401,6046657
123401,6046909
123401,6046951
123401,6049741
123402,6043333
123402,6043567
123402,6043777
123402,6044365
123402,6045943
123402,6046123
123402,6046657
123402,6046909
123402,6046951
123402,6049741
123403,6043777
123404,6044365
123404,6046123
123404,6046909
123404,6049741
123405,6049741
123406,6046657
123407,6046423
123407,6047359
123408,6047359
123409,6047359
123410,6047360
123474,6046423
123474,6047359
