draft_group_id,game_id
115914,6045217
115915,6045217
115916,6043843
115916,6044077
115916,6044089
115916,6045433
115916,6045541
115916,6046051
115916,6049513
115917,6043843
115917,6044077
115917,6044089
115917,6045433
115917,6045541
115917,6046051
115917,6049513
115918,6043843
115918,6044077
115918,6044089
115918,6045433
115918,6045541
115918,6046051
115918,6049513
115919,6043843
115919,6044077
115919,6044089
115919,6045433
115919,6045541
115919,6046051
115919,6049513
115920,6045541
115921,6044089
115921,6045433
115921,6049513
115922,6046051
115923,6048157
115923,6048541
115924,6048157
115925,6048157
115926,6048158
