draft_group_id,game_id
141372,6127494
141372,6128142
141372,6130242
141372,6131046
141372,6131874
141372,6132402
141372,6133674
141372,6161729
141373,6127494
141373,6128142
141373,6130242
141373,6131046
141373,6131874
141373,6132402
141373,6133674
141373,6161729
141374,6127494
141374,6128142
141374,6130242
141374,6131046
141374,6131874
141374,6132402
141374,6133674
141374,6161729
141375,6127494
141375,6128142
141375,6130242
141375,6131046
141375,6131874
141375,6132402
141375,6133674
141375,6161729
141376,6127494
141377,6128142
141377,6161729
141378,6130242
141379,6131046
141379,6131874
141379,6133674
141380,6131046
141380,6131874
141380,6133674
141381,6133674
141382,6133674
