draft_group_id,game_id
137715,6128694
137715,6128886
137716,6128694
137716,6128886
137717,6128886
137718,6128694
137719,6127572
137719,6129930
137719,6132768
137719,6133566
137720,6127572
137720,6129930
137720,6132768
137720,6133566
137721,6127572
137721,6129930
137721,6132768
137721,6133566
137722,6127572
137722,6129930
137722,6132768
137722,6133566
137723,6133566
137724,6127572
137724,6132768
137725,6129930
137725,6130800
137726,6129930
137726,6130800
137727,6130800
137728,6130800
137729,6130801
