draft_group_id,game_id
123297,6045139
123297,6049735
123298,6045139
123298,6049735
123299,6045139
123299,6049735
123300,6049735
123301,6045139
123302,6047839
123302,6048211
123302,6048799
123302,6048943
123302,6049315
123302,6049933
123303,6047839
123303,6048211
123303,6048799
123303,6048943
123303,6049315
123303,6049933
123304,6047839
123304,6048211
123304,6048799
123304,6048943
123304,6049315
123304,6049933
123305,6047839
123305,6048211
123305,6048799
123305,6048943
123305,6049315
123305,6049933
123306,6048799
123307,6049315
123308,6048943
123308,6049933
123309,6047839
123309,6048211
123310,6047839
123311,6047839
123313,6047840
123437,6048943
