draft_group_id,game_id
141424,6127506
141424,6128058
141424,6129246
141424,6129396
141424,6129684
141424,6131064
141424,6131880
141424,6133482
141424,6133782
141426,6127506
141426,6128058
141426,6129246
141426,6129396
141426,6129684
141426,6131064
141426,6131880
141426,6133482
141426,6133782
141428,6127506
141428,6128058
141428,6129246
141428,6129396
141428,6129684
141428,6131064
141428,6131880
141428,6133482
141428,6133782
141430,6127506
141430,6128058
141430,6129246
141430,6129396
141430,6129684
141430,6131064
141430,6131880
141430,6133482
141430,6133782
141431,6127506
141432,6128058
141432,6129396
141432,6133482
141432,6133782
141433,6129396
141435,6131064
141435,6131880
141437,6131064
141439,6129246
141439,6129684
141441,6129246
141441,6129684
141445,6129246
141449,6129246
141450,6129247
