draft_group_id,game_id
137764,6132210
137765,6132210
137766,6127782
137766,6128466
137766,6128622
137766,6129258
137766,6129360
137766,6131736
137766,6134034
137767,6127782
137767,6128466
137767,6128622
137767,6129258
137767,6129360
137767,6131736
137767,6134034
137768,6127782
137768,6128466
137768,6128622
137768,6129258
137768,6129360
137768,6131736
137768,6134034
137769,6127782
137769,6128466
137769,6128622
137769,6129258
137769,6129360
137769,6131736
137769,6134034
137770,6128622
137771,6134034
137772,6129360
137772,6131736
137773,6129360
137773,6131736
137774,6129360
137775,6129360
137776,6129361
