draft_group_id,game_id
137666,6127242
137666,6127254
137666,6127260
137666,6127266
137666,6127278
137666,6127284
137666,6127302
137667,6127242
137667,6127254
137667,6127260
137667,6127266
137667,6127278
137667,6127284
137667,6127302
137668,6127242
137668,6127254
137668,6127260
137668,6127266
137668,6127278
137668,6127284
137668,6127302
137669,6127242
137669,6127254
137669,6127260
137669,6127266
137669,6127278
137669,6127284
137669,6127302
137670,6127242
137671,6127254
137671,6127260
137672,6127266
137672,6127278
137673,6127278
137674,6127284
137674,6127302
137676,6127308
137676,6127344
137677,6127308
137677,6127344
137678,6127308
137678,6127344
137679,6127344
137680,6127344
137681,6127345
137695,6127302
