draft_group_id,game_id
139007,6128172
139007,6128940
139007,6129480
139007,6130032
139007,6130182
139007,6130836
139007,6131700
139007,6131778
139007,6132798
139007,6133638
139007,6134070
139113,6128172
139113,6128940
139113,6129480
139113,6130032
139113,6130182
139113,6130836
139113,6131700
139113,6131778
139113,6132798
139113,6133638
139113,6134070
139114,6128172
139114,6128940
139114,6129480
139114,6130032
139114,6130182
139114,6130836
139114,6131700
139114,6131778
139114,6132798
139114,6133638
139114,6134070
139115,6128172
139115,6128940
139115,6129480
139115,6130032
139115,6130182
139115,6130836
139115,6131700
139115,6131778
139115,6132798
139115,6133638
139115,6134070
139116,6131700
139117,6128172
139118,6130182
139118,6132798
139118,6133638
139118,6134070
139120,6130032
139121,6129480
139121,6130836
139121,6131286
139121,6131778
139122,6129480
139122,6130836
139122,6131286
139122,6131778
139123,6131286
139124,6131286
139125,6131287
