competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5927256,True,False,MIN,IND,MIN @ IND,NBA,2023-08-10 23:00:00+00:00,Bankers Life Fieldhouse
5927257,True,False,CON,PHO,CON @ PHO,NBA,2023-08-11 02:00:00+00:00,TPC Southwind
5927258,True,False,ATL,SEA,ATL @ SEA,NBA,2023-08-11 02:00:00+00:00,KeyArena
