competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5927290,True,False,LAS,CON,LAS @ CON,NBA,2023-08-27 17:00:00+00:00,Mohegan Sun Arena
5927291,True,False,ATL,IND,ATL @ IND,NBA,2023-08-27 20:00:00+00:00,Bankers Life Fieldhouse
5927292,True,False,DAL,PHO,DAL @ PHO,NBA,2023-08-27 22:00:00+00:00,TPC Southwind
5927293,True,False,CHI,SEA,CHI @ SEA,NBA,2023-08-27 22:00:00+00:00,KeyArena
5954091,False,False,ANG,PHI,ANG @ PHI,NBA,2023-08-27 12:00:00+00:00,Smart Araneta Coliseum
5954092,False,False,FIN,JPN,FIN @ JPN,NBA,2023-08-27 12:10:00+00:00,Okinawa Arena
5954093,False,False,MEX,LTU,MEX @ LTU,NBA,2023-08-27 12:30:00+00:00,Mall of Asia Arena
5954094,False,False,LAT,FRA,LAT @ FRA,NBA,2023-08-27 13:30:00+00:00,Indonesia Arena
