competition_id,are_depth_charts_available,are_starting_lineups_available,away_team,home_team,name,sport,starts_at,venue
5952510,True,False,TOR,CHI,TOR @ CHI,NBA,2023-10-18 00:00:00+00:00,United Center
5952588,True,False,NOP,ORL,NOP @ ORL,NBA,2023-10-17 23:00:00+00:00,Amway Center
5953903,True,False,MIL,OKC,MIL @ OKC,NBA,2023-10-18 00:00:00+00:00,Chesapeake Energy Arena
5954846,True,False,NYK,BOS,NYK @ BOS,NBA,2023-10-17 23:30:00+00:00,TD Garden
5964585,True,False,DEN,LAC,DEN @ LAC,NBA,2023-10-18 02:30:00+00:00,Staples Center
